,school_name,faculty_name,year,cite
5973,THU,sun qianwen,2019,221
5974,THU,sun qianwen,2020,303
5975,THU,sun qianwen,2021,375
5976,THU,sun qianwen,2022,388
5977,THU,xie daoxin,1995,46
5978,THU,xie daoxin,1996,62
5979,THU,xie daoxin,1997,58
5980,THU,xie daoxin,1998,66
5981,THU,xie daoxin,1999,77
5982,THU,xie daoxin,2000,78
5983,THU,xie daoxin,2001,87
5984,THU,xie daoxin,2002,179
5985,THU,xie daoxin,2003,174
5986,THU,xie daoxin,2004,242
5987,THU,xie daoxin,2005,227
5988,THU,xie daoxin,2006,286
5989,THU,xie daoxin,2007,379
5990,THU,xie daoxin,2008,352
5991,THU,xie daoxin,2009,394
5992,THU,xie daoxin,2010,408
5993,THU,xie daoxin,2011,468
5994,THU,xie daoxin,2012,647
5995,THU,xie daoxin,2013,819
5996,THU,xie daoxin,2014,909
5997,THU,xie daoxin,2015,880
5998,THU,xie daoxin,2016,929
5999,THU,xie daoxin,2017,966
6000,THU,xie daoxin,2018,1067
6001,THU,xie daoxin,2019,1236
6002,THU,xie daoxin,2020,1248
6003,THU,xie daoxin,2021,1556
6004,THU,xie daoxin,2022,1667
6005,PKU,lei li,2013,46
6006,PKU,lei li,2014,109
6007,PKU,lei li,2015,85
6008,PKU,lei li,2016,87
6009,PKU,lei li,2017,98
6010,PKU,lei li,2018,105
6011,PKU,lei li,2019,88
6012,PKU,lei li,2020,141
6013,PKU,lei li,2021,180
6014,PKU,lei li,2022,173
6015,PKU,wei wang,2008,55
6016,PKU,wei wang,2009,52
6017,PKU,wei wang,2010,98
6018,PKU,wei wang,2011,172
6019,PKU,wei wang,2012,176
6020,PKU,wei wang,2013,272
6021,PKU,wei wang,2014,411
6022,PKU,wei wang,2015,565
6023,PKU,wei wang,2016,720
6024,PKU,wei wang,2017,838
6025,PKU,wei wang,2018,1043
6026,PKU,wei wang,2019,1121
6027,PKU,wei wang,2020,1560
6028,PKU,wei wang,2021,1863
6029,PKU,wei wang,2022,2166
6030,PKU,zhi lv,2003,12
6031,PKU,zhi lv,2004,12
6032,PKU,zhi lv,2005,16
6033,PKU,zhi lv,2006,23
6034,PKU,zhi lv,2007,28
6035,PKU,zhi lv,2008,22
6036,PKU,zhi lv,2009,30
6037,PKU,zhi lv,2010,34
6038,PKU,zhi lv,2011,23
6039,PKU,zhi lv,2012,46
6040,PKU,zhi lv,2013,58
6041,PKU,zhi lv,2014,104
6042,PKU,zhi lv,2015,127
6043,PKU,zhi lv,2016,182
6044,PKU,zhi lv,2017,164
6045,PKU,zhi lv,2018,184
6046,PKU,zhi lv,2019,212
6047,PKU,zhi lv,2020,295
6048,PKU,zhi lv,2021,313
6049,PKU,zhi lv,2022,362
6050,PKU,luo shujin,2006,9
6051,PKU,luo shujin,2007,19
6052,PKU,luo shujin,2008,29
6053,PKU,luo shujin,2009,50
6054,PKU,luo shujin,2010,51
6055,PKU,luo shujin,2011,51
6056,PKU,luo shujin,2012,48
6057,PKU,luo shujin,2013,61
6058,PKU,luo shujin,2014,70
6059,PKU,luo shujin,2015,108
6060,PKU,luo shujin,2016,147
6061,PKU,luo shujin,2017,174
6062,PKU,luo shujin,2018,182
6063,PKU,luo shujin,2019,213
6064,PKU,luo shujin,2020,270
6065,PKU,luo shujin,2021,343
6066,PKU,luo shujin,2022,350
6067,PKU,cheng li,2002,297
6068,PKU,cheng li,2003,626
6069,PKU,cheng li,2004,1005
6070,PKU,cheng li,2005,1410
6071,PKU,cheng li,2006,1588
6072,PKU,cheng li,2007,1781
6073,PKU,cheng li,2008,1685
6074,PKU,cheng li,2009,1728
6075,PKU,cheng li,2010,1690
6076,PKU,cheng li,2011,1757
6077,PKU,cheng li,2012,1717
6078,PKU,cheng li,2013,1739
6079,PKU,cheng li,2014,1723
6080,PKU,cheng li,2015,1667
6081,PKU,cheng li,2016,1636
6082,PKU,cheng li,2017,1611
6083,PKU,cheng li,2018,1803
6084,PKU,cheng li,2019,2527
6085,PKU,cheng li,2020,3446
6086,PKU,cheng li,2021,4408
6087,PKU,cheng li,2022,4365
6088,PKU,wei zhang,2007,7
6089,PKU,wei zhang,2008,5
6090,PKU,wei zhang,2009,9
6091,PKU,wei zhang,2010,7
6092,PKU,wei zhang,2011,4
6093,PKU,wei zhang,2012,9
6094,PKU,wei zhang,2013,4
6095,PKU,wei zhang,2014,43
6096,PKU,wei zhang,2015,91
6097,PKU,wei zhang,2016,132
6098,PKU,wei zhang,2017,150
6099,PKU,wei zhang,2018,142
6100,PKU,wei zhang,2019,146
6101,PKU,wei zhang,2020,172
6102,PKU,wei zhang,2021,197
6103,PKU,wei zhang,2022,196
6104,PKU,zhen chai,2016,76
6105,PKU,zhen chai,2017,146
6106,PKU,zhen chai,2018,202
6107,PKU,zhen chai,2019,171
6108,PKU,zhen chai,2020,216
6109,PKU,zhen chai,2021,187
6110,PKU,zhen chai,2022,148
6111,PKU,li yulong,2008,13
6112,PKU,li yulong,2009,37
6113,PKU,li yulong,2010,74
6114,PKU,li yulong,2011,68
6115,PKU,li yulong,2012,167
6116,PKU,li yulong,2013,223
6117,PKU,li yulong,2014,190
6118,PKU,li yulong,2015,193
6119,PKU,li yulong,2016,179
6120,PKU,li yulong,2017,186
6121,PKU,li yulong,2018,233
6122,PKU,li yulong,2019,369
6123,PKU,li yulong,2020,580
6124,PKU,li yulong,2021,971
6125,PKU,li yulong,2022,1410
6126,PKU,yan zhang,2005,4
6127,PKU,yan zhang,2006,5
6128,PKU,yan zhang,2007,11
6129,PKU,yan zhang,2008,18
6130,PKU,yan zhang,2009,18
6131,PKU,yan zhang,2010,29
6132,PKU,yan zhang,2011,43
6133,PKU,yan zhang,2012,48
6134,PKU,yan zhang,2013,66
6135,PKU,yan zhang,2014,82
6136,PKU,yan zhang,2015,88
6137,PKU,yan zhang,2016,102
6138,PKU,yan zhang,2017,107
6139,PKU,yan zhang,2018,107
6140,PKU,yan zhang,2019,135
6141,PKU,yan zhang,2020,148
6142,PKU,yan zhang,2021,156
6143,PKU,yan zhang,2022,158
6144,PKU,jing yang,2002,10
6145,PKU,jing yang,2003,16
6146,PKU,jing yang,2004,18
6147,PKU,jing yang,2005,25
6148,PKU,jing yang,2006,21
6149,PKU,jing yang,2007,24
6150,PKU,jing yang,2008,21
6151,PKU,jing yang,2009,33
6152,PKU,jing yang,2010,27
6153,PKU,jing yang,2011,30
6154,PKU,jing yang,2012,39
6155,PKU,jing yang,2013,36
6156,PKU,jing yang,2014,60
6157,PKU,jing yang,2015,121
6158,PKU,jing yang,2016,157
6159,PKU,jing yang,2017,233
6160,PKU,jing yang,2018,232
6161,PKU,jing yang,2019,269
6162,PKU,jing yang,2020,268
6163,PKU,jing yang,2021,315
6164,PKU,jing yang,2022,353
6165,PKU,xiang yu,2016,9
6166,PKU,xiang yu,2017,33
6167,PKU,xiang yu,2018,51
6168,PKU,xiang yu,2019,72
6169,PKU,xiang yu,2020,84
6170,PKU,xiang yu,2021,105
6171,PKU,xiang yu,2022,151
6172,PKU,yu jianing,2008,11
6173,PKU,yu jianing,2009,27
6174,PKU,yu jianing,2010,35
6175,PKU,yu jianing,2011,46
6176,PKU,yu jianing,2012,48
6177,PKU,yu jianing,2013,81
6178,PKU,yu jianing,2014,88
6179,PKU,yu jianing,2015,93
6180,PKU,yu jianing,2016,80
6181,PKU,yu jianing,2017,93
6182,PKU,yu jianing,2018,100
6183,PKU,yu jianing,2019,117
6184,PKU,yu jianing,2020,112
6185,PKU,yu jianing,2021,122
6186,PKU,yu jianing,2022,120
6187,PKU,qing li,2012,49
6188,PKU,qing li,2013,106
6189,PKU,qing li,2014,205
6190,PKU,qing li,2015,298
6191,PKU,qing li,2016,369
6192,PKU,qing li,2017,446
6193,PKU,qing li,2018,517
6194,PKU,qing li,2019,697
6195,PKU,qing li,2020,869
6196,PKU,qing li,2021,1072
6197,PKU,qing li,2022,1057
6198,PKU,su xiaodong,1995,28
6199,PKU,su xiaodong,1996,28
6200,PKU,su xiaodong,1997,59
6201,PKU,su xiaodong,1998,58
6202,PKU,su xiaodong,1999,52
6203,PKU,su xiaodong,2000,47
6204,PKU,su xiaodong,2001,65
6205,PKU,su xiaodong,2002,61
6206,PKU,su xiaodong,2003,64
6207,PKU,su xiaodong,2004,77
6208,PKU,su xiaodong,2005,95
6209,PKU,su xiaodong,2006,91
6210,PKU,su xiaodong,2007,108
6211,PKU,su xiaodong,2008,86
6212,PKU,su xiaodong,2009,104
6213,PKU,su xiaodong,2010,109
6214,PKU,su xiaodong,2011,123
6215,PKU,su xiaodong,2012,175
6216,PKU,su xiaodong,2013,208
6217,PKU,su xiaodong,2014,303
6218,PKU,su xiaodong,2015,284
6219,PKU,su xiaodong,2016,310
6220,PKU,su xiaodong,2017,374
6221,PKU,su xiaodong,2018,412
6222,PKU,su xiaodong,2019,397
6223,PKU,su xiaodong,2020,762
6224,PKU,su xiaodong,2021,1371
6225,PKU,su xiaodong,2022,1245
6226,PKU,wei wensheng,1997,13
6227,PKU,wei wensheng,1998,40
6228,PKU,wei wensheng,1999,30
6229,PKU,wei wensheng,2000,42
6230,PKU,wei wensheng,2001,65
6231,PKU,wei wensheng,2002,39
6232,PKU,wei wensheng,2003,42
6233,PKU,wei wensheng,2004,47
6234,PKU,wei wensheng,2005,49
6235,PKU,wei wensheng,2006,49
6236,PKU,wei wensheng,2007,66
6237,PKU,wei wensheng,2008,39
6238,PKU,wei wensheng,2009,53
6239,PKU,wei wensheng,2010,54
6240,PKU,wei wensheng,2011,57
6241,PKU,wei wensheng,2012,45
6242,PKU,wei wensheng,2013,54
6243,PKU,wei wensheng,2014,103
6244,PKU,wei wensheng,2015,186
6245,PKU,wei wensheng,2016,303
6246,PKU,wei wensheng,2017,299
6247,PKU,wei wensheng,2018,343
6248,PKU,wei wensheng,2019,471
6249,PKU,wei wensheng,2020,520
6250,PKU,wei wensheng,2021,488
6251,PKU,wei wensheng,2022,633
6252,PKU,bin xia,1994,23
6253,PKU,bin xia,1995,49
6254,PKU,bin xia,1996,71
6255,PKU,bin xia,1997,55
6256,PKU,bin xia,1998,118
6257,PKU,bin xia,1999,96
6258,PKU,bin xia,2000,92
6259,PKU,bin xia,2001,61
6260,PKU,bin xia,2002,111
6261,PKU,bin xia,2003,72
6262,PKU,bin xia,2004,83
6263,PKU,bin xia,2005,98
6264,PKU,bin xia,2006,94
6265,PKU,bin xia,2007,70
6266,PKU,bin xia,2008,87
6267,PKU,bin xia,2009,128
6268,PKU,bin xia,2010,122
6269,PKU,bin xia,2011,191
6270,PKU,bin xia,2012,249
6271,PKU,bin xia,2013,236
6272,PKU,bin xia,2014,277
6273,PKU,bin xia,2015,261
6274,PKU,bin xia,2016,306
6275,PKU,bin xia,2017,254
6276,PKU,bin xia,2018,275
6277,PKU,bin xia,2019,274
6278,PKU,bin xia,2020,334
6279,PKU,bin xia,2021,350
6280,PKU,bin xia,2022,307
6281,PKU,xiao junyu,2008,31
6282,PKU,xiao junyu,2009,41
6283,PKU,xiao junyu,2010,42
6284,PKU,xiao junyu,2011,44
6285,PKU,xiao junyu,2012,84
6286,PKU,xiao junyu,2013,115
6287,PKU,xiao junyu,2014,149
6288,PKU,xiao junyu,2015,198
6289,PKU,xiao junyu,2016,226
6290,PKU,xiao junyu,2017,237
6291,PKU,xiao junyu,2018,324
6292,PKU,xiao junyu,2019,452
6293,PKU,xiao junyu,2020,748
6294,PKU,xiao junyu,2021,1254
6295,PKU,xiao junyu,2022,2088
6296,PKU,xu dongyi,2009,15
6297,PKU,xu dongyi,2010,27
6298,PKU,xu dongyi,2011,22
6299,PKU,xu dongyi,2012,33
6300,PKU,xu dongyi,2013,99
6301,PKU,xu dongyi,2014,135
6302,PKU,xu dongyi,2015,144
6303,PKU,xu dongyi,2016,146
6304,PKU,xu dongyi,2017,221
6305,PKU,xu dongyi,2018,225
6306,PKU,xu dongyi,2019,213
6307,PKU,xu dongyi,2020,285
6308,PKU,xu dongyi,2021,438
6309,PKU,xu dongyi,2022,332
6310,PKU,yi chengqi,2009,33
6311,PKU,yi chengqi,2010,68
6312,PKU,yi chengqi,2011,143
6313,PKU,yi chengqi,2012,219
6314,PKU,yi chengqi,2013,325
6315,PKU,yi chengqi,2014,419
6316,PKU,yi chengqi,2015,446
6317,PKU,yi chengqi,2016,575
6318,PKU,yi chengqi,2017,806
6319,PKU,yi chengqi,2018,878
6320,PKU,yi chengqi,2019,1062
6321,PKU,yi chengqi,2020,1185
6322,PKU,yi chengqi,2021,1821
6323,PKU,yi chengqi,2022,1768
6324,PKU,long li,2008,26
6325,PKU,long li,2009,62
6326,PKU,long li,2010,93
6327,PKU,long li,2011,134
6328,PKU,long li,2012,119
6329,PKU,long li,2013,141
6330,PKU,long li,2014,147
6331,PKU,long li,2015,163
6332,PKU,long li,2016,171
6333,PKU,long li,2017,189
6334,PKU,long li,2018,244
6335,PKU,long li,2019,249
6336,PKU,long li,2020,288
6337,PKU,long li,2021,291
6338,PKU,long li,2022,261
6339,PKU,zhe zhang,2015,5
6340,PKU,zhe zhang,2016,7
6341,PKU,zhe zhang,2017,102
6342,PKU,zhe zhang,2018,224
6343,PKU,zhe zhang,2019,198
6344,PKU,zhe zhang,2020,326
6345,PKU,zhe zhang,2021,315
6346,PKU,zhe zhang,2022,281
6347,PKU,jun liu,2013,54
6348,PKU,jun liu,2014,118
6349,PKU,jun liu,2015,143
6350,PKU,jun liu,2016,205
6351,PKU,jun liu,2017,239
6352,PKU,jun liu,2018,323
6353,PKU,jun liu,2019,531
6354,PKU,jun liu,2020,970
6355,PKU,jun liu,2021,1693
6356,PKU,jun liu,2022,1792
6357,PKU,di zhang,2011,8
6358,PKU,di zhang,2012,13
6359,PKU,di zhang,2013,33
6360,PKU,di zhang,2014,53
6361,PKU,di zhang,2015,51
6362,PKU,di zhang,2016,68
6363,PKU,di zhang,2017,181
6364,PKU,di zhang,2018,275
6365,PKU,di zhang,2019,262
6366,PKU,di zhang,2020,484
6367,PKU,di zhang,2021,704
6368,PKU,di zhang,2022,845
6369,PKU,fan bai,2008,51
6370,PKU,fan bai,2009,65
6371,PKU,fan bai,2010,57
6372,PKU,fan bai,2011,88
6373,PKU,fan bai,2012,97
6374,PKU,fan bai,2013,138
6375,PKU,fan bai,2014,234
6376,PKU,fan bai,2015,312
6377,PKU,fan bai,2016,311
6378,PKU,fan bai,2017,434
6379,PKU,fan bai,2018,473
6380,PKU,fan bai,2019,567
6381,PKU,fan bai,2020,956
6382,PKU,fan bai,2021,1590
6383,PKU,fan bai,2022,1893
6384,PKU,qiang guo,2012,14
6385,PKU,qiang guo,2013,33
6386,PKU,qiang guo,2014,46
6387,PKU,qiang guo,2015,55
6388,PKU,qiang guo,2016,81
6389,PKU,qiang guo,2017,78
6390,PKU,qiang guo,2018,87
6391,PKU,qiang guo,2019,167
6392,PKU,qiang guo,2020,194
6393,PKU,qiang guo,2021,322
6394,PKU,qiang guo,2022,268
6395,PKU,sun yujie,2002,18
6396,PKU,sun yujie,2003,40
6397,PKU,sun yujie,2004,28
6398,PKU,sun yujie,2005,41
6399,PKU,sun yujie,2006,71
6400,PKU,sun yujie,2007,90
6401,PKU,sun yujie,2008,95
6402,PKU,sun yujie,2009,117
6403,PKU,sun yujie,2010,119
6404,PKU,sun yujie,2011,127
6405,PKU,sun yujie,2012,150
6406,PKU,sun yujie,2013,126
6407,PKU,sun yujie,2014,169
6408,PKU,sun yujie,2015,173
6409,PKU,sun yujie,2016,271
6410,PKU,sun yujie,2017,364
6411,PKU,sun yujie,2018,420
6412,PKU,sun yujie,2019,438
6413,PKU,sun yujie,2020,546
6414,PKU,sun yujie,2021,715
6415,PKU,sun yujie,2022,861
6416,PKU,xie xiaoliang,1996,232
6417,PKU,xie xiaoliang,1997,235
6418,PKU,xie xiaoliang,1998,289
6419,PKU,xie xiaoliang,1999,367
6420,PKU,xie xiaoliang,2000,446
6421,PKU,xie xiaoliang,2001,527
6422,PKU,xie xiaoliang,2002,572
6423,PKU,xie xiaoliang,2003,771
6424,PKU,xie xiaoliang,2004,973
6425,PKU,xie xiaoliang,2005,1235
6426,PKU,xie xiaoliang,2006,1683
6427,PKU,xie xiaoliang,2007,1981
6428,PKU,xie xiaoliang,2008,2225
6429,PKU,xie xiaoliang,2009,2349
6430,PKU,xie xiaoliang,2010,2674
6431,PKU,xie xiaoliang,2011,3035
6432,PKU,xie xiaoliang,2012,3256
6433,PKU,xie xiaoliang,2013,3311
6434,PKU,xie xiaoliang,2014,3766
6435,PKU,xie xiaoliang,2015,3779
6436,PKU,xie xiaoliang,2016,3920
6437,PKU,xie xiaoliang,2017,3904
6438,PKU,xie xiaoliang,2018,3838
6439,PKU,xie xiaoliang,2019,3741
6440,PKU,xie xiaoliang,2020,3825
6441,PKU,xie xiaoliang,2021,4733
6442,PKU,xie xiaoliang,2022,5318
6443,PKU,yi li,2014,15
6444,PKU,yi li,2015,26
6445,PKU,yi li,2016,38
6446,PKU,yi li,2017,35
6447,PKU,yi li,2018,53
6448,PKU,yi li,2019,94
6449,PKU,yi li,2020,129
6450,PKU,yi li,2021,208
6451,PKU,yi li,2022,167
6452,PKU,qu lijia,2002,43
6453,PKU,qu lijia,2003,100
6454,PKU,qu lijia,2004,112
6455,PKU,qu lijia,2005,165
6456,PKU,qu lijia,2006,185
6457,PKU,qu lijia,2007,245
6458,PKU,qu lijia,2008,342
6459,PKU,qu lijia,2009,335
6460,PKU,qu lijia,2010,340
6461,PKU,qu lijia,2011,469
6462,PKU,qu lijia,2012,553
6463,PKU,qu lijia,2013,608
6464,PKU,qu lijia,2014,711
6465,PKU,qu lijia,2015,718
6466,PKU,qu lijia,2016,828
6467,PKU,qu lijia,2017,810
6468,PKU,qu lijia,2018,885
6469,PKU,qu lijia,2019,982
6470,PKU,qu lijia,2020,1146
6471,PKU,qu lijia,2021,1126
6472,PKU,qu lijia,2022,1120
6473,PKU,jiao yuling,2005,32
6474,PKU,jiao yuling,2006,47
6475,PKU,jiao yuling,2007,106
6476,PKU,jiao yuling,2008,174
6477,PKU,jiao yuling,2009,162
6478,PKU,jiao yuling,2010,178
6479,PKU,jiao yuling,2011,225
6480,PKU,jiao yuling,2012,267
6481,PKU,jiao yuling,2013,270
6482,PKU,jiao yuling,2014,285
6483,PKU,jiao yuling,2015,343
6484,PKU,jiao yuling,2016,353
6485,PKU,jiao yuling,2017,404
6486,PKU,jiao yuling,2018,483
6487,PKU,jiao yuling,2019,553
6488,PKU,jiao yuling,2020,708
6489,PKU,jiao yuling,2021,791
6490,PKU,jiao yuling,2022,874
6491,PKU,jian lu,2006,61
6492,PKU,jian lu,2007,97
6493,PKU,jian lu,2008,279
6494,PKU,jian lu,2009,322
6495,PKU,jian lu,2010,277
6496,PKU,jian lu,2011,295
6497,PKU,jian lu,2012,301
6498,PKU,jian lu,2013,261
6499,PKU,jian lu,2014,309
6500,PKU,jian lu,2015,296
6501,PKU,jian lu,2016,284
6502,PKU,jian lu,2017,306
6503,PKU,jian lu,2018,298
6504,PKU,jian lu,2019,366
6505,PKU,jian lu,2020,1147
6506,PKU,jian lu,2021,969
6507,PKU,jian lu,2022,689
6508,PKU,zhang zemin,2002,87
6509,PKU,zhang zemin,2003,181
6510,PKU,zhang zemin,2004,242
6511,PKU,zhang zemin,2005,291
6512,PKU,zhang zemin,2006,577
6513,PKU,zhang zemin,2007,694
6514,PKU,zhang zemin,2008,648
6515,PKU,zhang zemin,2009,911
6516,PKU,zhang zemin,2010,1212
6517,PKU,zhang zemin,2011,1642
6518,PKU,zhang zemin,2012,1332
6519,PKU,zhang zemin,2013,1298
6520,PKU,zhang zemin,2014,1261
6521,PKU,zhang zemin,2015,1221
6522,PKU,zhang zemin,2016,1262
6523,PKU,zhang zemin,2017,1308
6524,PKU,zhang zemin,2018,1570
6525,PKU,zhang zemin,2019,2205
6526,PKU,zhang zemin,2020,3700
6527,PKU,zhang zemin,2021,5595
6528,PKU,zhang zemin,2022,6220
6529,PKU,Jackson Champer,2013,13
6530,PKU,Jackson Champer,2014,28
6531,PKU,Jackson Champer,2015,70
6532,PKU,Jackson Champer,2016,126
6533,PKU,Jackson Champer,2017,173
6534,PKU,Jackson Champer,2018,256
6535,PKU,Jackson Champer,2019,318
6536,PKU,Jackson Champer,2020,533
6537,PKU,Jackson Champer,2021,555
6538,PKU,Jackson Champer,2022,627
6539,PKU,chen jianguo,1993,20
6540,PKU,chen jianguo,1994,50
6541,PKU,chen jianguo,1995,41
6542,PKU,chen jianguo,1996,53
6543,PKU,chen jianguo,1997,34
6544,PKU,chen jianguo,1998,37
6545,PKU,chen jianguo,1999,34
6546,PKU,chen jianguo,2000,41
6547,PKU,chen jianguo,2001,36
6548,PKU,chen jianguo,2002,55
6549,PKU,chen jianguo,2003,77
6550,PKU,chen jianguo,2004,106
6551,PKU,chen jianguo,2005,130
6552,PKU,chen jianguo,2006,141
6553,PKU,chen jianguo,2007,123
6554,PKU,chen jianguo,2008,122
6555,PKU,chen jianguo,2009,121
6556,PKU,chen jianguo,2010,151
6557,PKU,chen jianguo,2011,178
6558,PKU,chen jianguo,2012,148
6559,PKU,chen jianguo,2013,184
6560,PKU,chen jianguo,2014,175
6561,PKU,chen jianguo,2015,221
6562,PKU,chen jianguo,2016,202
6563,PKU,chen jianguo,2017,206
6564,PKU,chen jianguo,2018,221
6565,PKU,chen jianguo,2019,268
6566,PKU,chen jianguo,2020,427
6567,PKU,chen jianguo,2021,433
6568,PKU,chen jianguo,2022,415
6569,PKU,jiang zhengfan,2002,35
6570,PKU,jiang zhengfan,2003,82
6571,PKU,jiang zhengfan,2004,123
6572,PKU,jiang zhengfan,2005,210
6573,PKU,jiang zhengfan,2006,276
6574,PKU,jiang zhengfan,2007,406
6575,PKU,jiang zhengfan,2008,500
6576,PKU,jiang zhengfan,2009,452
6577,PKU,jiang zhengfan,2010,440
6578,PKU,jiang zhengfan,2011,475
6579,PKU,jiang zhengfan,2012,473
6580,PKU,jiang zhengfan,2013,551
6581,PKU,jiang zhengfan,2014,454
6582,PKU,jiang zhengfan,2015,435
6583,PKU,jiang zhengfan,2016,452
6584,PKU,jiang zhengfan,2017,466
6585,PKU,jiang zhengfan,2018,592
6586,PKU,jiang zhengfan,2019,597
6587,PKU,jiang zhengfan,2020,860
6588,PKU,jiang zhengfan,2021,1091
6589,PKU,jiang zhengfan,2022,1332
6590,PKU,yan song,2010,23
6591,PKU,yan song,2011,37
6592,PKU,yan song,2012,53
6593,PKU,yan song,2013,70
6594,PKU,yan song,2014,112
6595,PKU,yan song,2015,119
6596,PKU,yan song,2016,164
6597,PKU,yan song,2017,239
6598,PKU,yan song,2018,335
6599,PKU,yan song,2019,585
6600,PKU,yan song,2020,767
6601,PKU,yan song,2021,972
6602,PKU,yan song,2022,1106
6603,PKU,tang fuchou,2008,105
6604,PKU,tang fuchou,2009,205
6605,PKU,tang fuchou,2010,397
6606,PKU,tang fuchou,2011,436
6607,PKU,tang fuchou,2012,500
6608,PKU,tang fuchou,2013,613
6609,PKU,tang fuchou,2014,945
6610,PKU,tang fuchou,2015,1320
6611,PKU,tang fuchou,2016,1627
6612,PKU,tang fuchou,2017,1901
6613,PKU,tang fuchou,2018,2281
6614,PKU,tang fuchou,2019,2733
6615,PKU,tang fuchou,2020,2963
6616,PKU,tang fuchou,2021,4020
6617,PKU,tang fuchou,2022,4061
6618,PKU,wei tao,2015,2
6619,PKU,wei tao,2016,2
6620,PKU,wei tao,2017,5
6621,PKU,wei tao,2018,8
6622,PKU,wei tao,2019,1
6623,PKU,wei tao,2020,4
6624,PKU,wei tao,2021,4
6625,PKU,wei tao,2022,1
6626,PKU,peng du,2012,15
6627,PKU,peng du,2013,11
6628,PKU,peng du,2014,20
6629,PKU,peng du,2015,64
6630,PKU,peng du,2016,107
6631,PKU,peng du,2017,169
6632,PKU,peng du,2018,225
6633,PKU,peng du,2019,275
6634,PKU,peng du,2020,422
6635,PKU,peng du,2021,548
6636,PKU,peng du,2022,535
6637,PKU,hu jiazhi,2012,7
6638,PKU,hu jiazhi,2013,21
6639,PKU,hu jiazhi,2014,28
6640,PKU,hu jiazhi,2015,124
6641,PKU,hu jiazhi,2016,216
6642,PKU,hu jiazhi,2017,202
6643,PKU,hu jiazhi,2018,250
6644,PKU,hu jiazhi,2019,250
6645,PKU,hu jiazhi,2020,253
6646,PKU,hu jiazhi,2021,309
6647,PKU,hu jiazhi,2022,313
6648,PKU,xiong ji,2010,23
6649,PKU,xiong ji,2011,55
6650,PKU,xiong ji,2012,74
6651,PKU,xiong ji,2013,82
6652,PKU,xiong ji,2014,135
6653,PKU,xiong ji,2015,133
6654,PKU,xiong ji,2016,231
6655,PKU,xiong ji,2017,397
6656,PKU,xiong ji,2018,446
6657,PKU,xiong ji,2019,466
6658,PKU,xiong ji,2020,417
6659,PKU,xiong ji,2021,487
6660,PKU,xiong ji,2022,464
6661,PKU,hong wu,1996,145
6662,PKU,hong wu,1997,194
6663,PKU,hong wu,1998,306
6664,PKU,hong wu,1999,346
6665,PKU,hong wu,2000,319
6666,PKU,hong wu,2001,376
6667,PKU,hong wu,2002,524
6668,PKU,hong wu,2003,626
6669,PKU,hong wu,2004,775
6670,PKU,hong wu,2005,888
6671,PKU,hong wu,2006,1109
6672,PKU,hong wu,2007,1388
6673,PKU,hong wu,2008,1699
6674,PKU,hong wu,2009,1639
6675,PKU,hong wu,2010,1821
6676,PKU,hong wu,2011,1943
6677,PKU,hong wu,2012,2125
6678,PKU,hong wu,2013,2484
6679,PKU,hong wu,2014,2385
6680,PKU,hong wu,2015,2383
6681,PKU,hong wu,2016,2166
6682,PKU,hong wu,2017,1997
6683,PKU,hong wu,2018,1950
6684,PKU,hong wu,2019,1838
6685,PKU,hong wu,2020,1931
6686,PKU,hong wu,2021,1833
6687,PKU,hong wu,2022,1517
6688,PKU,bo zhang,2006,305
6689,PKU,bo zhang,2007,604
6690,PKU,bo zhang,2008,660
6691,PKU,bo zhang,2009,513
6692,PKU,bo zhang,2010,573
6693,PKU,bo zhang,2011,572
6694,PKU,bo zhang,2012,635
6695,PKU,bo zhang,2013,653
6696,PKU,bo zhang,2014,838
6697,PKU,bo zhang,2015,970
6698,PKU,bo zhang,2016,1063
6699,PKU,bo zhang,2017,1222
6700,PKU,bo zhang,2018,1312
6701,PKU,bo zhang,2019,1831
6702,PKU,bo zhang,2020,2024
6703,PKU,bo zhang,2021,2635
6704,PKU,bo zhang,2022,2979
6705,PKU,zheng pengli,2012,3
6706,PKU,zheng pengli,2013,8
6707,PKU,zheng pengli,2014,8
6708,PKU,zheng pengli,2015,26
6709,PKU,zheng pengli,2016,16
6710,PKU,zheng pengli,2017,10
6711,PKU,zheng pengli,2018,17
6712,PKU,zheng pengli,2019,44
6713,PKU,zheng pengli,2020,87
6714,PKU,zheng pengli,2021,91
6715,PKU,zheng pengli,2022,134
6716,PKU,ying zhang,2010,11
6717,PKU,ying zhang,2011,15
6718,PKU,ying zhang,2012,16
6719,PKU,ying zhang,2013,40
6720,PKU,ying zhang,2014,49
6721,PKU,ying zhang,2015,70
6722,PKU,ying zhang,2016,62
6723,PKU,ying zhang,2017,62
6724,PKU,ying zhang,2018,62
6725,PKU,ying zhang,2019,83
6726,PKU,ying zhang,2020,81
6727,PKU,ying zhang,2021,101
6728,PKU,ying zhang,2022,157
6729,SUSTech,Wei Chen,2008,158
6730,SUSTech,Wei Chen,2009,238
6731,SUSTech,Wei Chen,2010,508
6732,SUSTech,Wei Chen,2011,738
6733,SUSTech,Wei Chen,2012,1258
6734,SUSTech,Wei Chen,2013,1551
6735,SUSTech,Wei Chen,2014,1903
6736,SUSTech,Wei Chen,2015,2168
6737,SUSTech,Wei Chen,2016,2264
6738,SUSTech,Wei Chen,2017,2479
